model,file,hotpixels,accuracy,precision,recall
models/model_2/weights_model_2.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,29,0.9832085371017456,0.9999586343765259,0.9832485318183899
models/model_2/weights_model_2.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,29,0.9960801601409912,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,29,0.9449734091758728,0.00012327416334301233,0.25
models/model_2/weights_model_2.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,29,0.9776272177696228,0.9046851992607117,0.7224485278129578
models/model_2/weights_model_2.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,29,0.9807603359222412,0.909736156463623,0.7584859132766724
models/model_2/weights_model_2.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,30,0.9199897050857544,0.9643728137016296,0.7485569715499878
models/model_2/weights_model_2.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,30,0.8780653476715088,0.6136195063591003,0.9912348389625549
models/model_2/weights_model_2.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,30,0.9315592646598816,0.9779073596000671,0.7523015141487122
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,30,0.9460313320159912,1.0,0.9460313320159912
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,30,0.9895358681678772,0.17008639872074127,0.9813084006309509
models/model_2/weights_model_2.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,30,0.9699435830116272,0.9779421091079712,0.9911394715309143
models/model_2/weights_model_2.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,30,0.9061618447303772,0.9253349304199219,0.8870425820350647
models/model_2/weights_model_2.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,30,0.9283515214920044,0.982551634311676,0.9314985871315002
models/model_2/weights_model_2.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,30,0.9866061806678772,0.7588592767715454,0.8143564462661743
models/model_2/weights_model_2.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,30,0.9985215663909912,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,30,0.9134860634803772,0.39874738454818726,0.9565572142601013
models/model_2/weights_model_2.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,30,0.7556355595588684,0.7522642612457275,0.9928132891654968
models/model_2/weights_model_2.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,30,0.9686347246170044,0.9944607615470886,0.9738666415214539
models/model_2/weights_model_2.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,30,0.9438747763633728,0.9599035978317261,0.9279170632362366
models/model_2/weights_model_2.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,30,0.9718153476715088,0.9846217036247253,0.9859206676483154
models/model_2/weights_model_2.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,30,0.5344035029411316,0.4792335033416748,0.9925652742385864
models/model_2/weights_model_2.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,30,0.9838595986366272,0.9973276257514954,0.4399905800819397
models/model_2/weights_model_2.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,30,0.9674614667892456,0.9973624348640442,0.9429673552513123
models/model_2/weights_model_2.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,30,0.5972425937652588,0.3872317373752594,0.994018018245697
models/model_2/weights_model_2.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,30,0.9942287802696228,0.0021276595070958138,0.002610966097563505
models/model_2/weights_model_2.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,30,0.7316420078277588,1.0,0.7316420078277588
models/model_2/weights_model_2.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,30,0.9232177734375,0.9546347260475159,0.864495575428009
models/model_2/weights_model_2.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,30,0.9359470009803772,0.9583463072776794,0.9473720788955688
models/model_2/weights_model_2.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,30,0.8499823808670044,0.6938074231147766,0.9922437071800232
models/model_2/weights_model_2.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,30,0.9733208417892456,0.9514657855033875,0.6163747906684875
models/model_2/weights_model_2.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,30,0.7790120244026184,0.5450207591056824,0.9908120036125183
models/model_2/weights_model_2.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,30,0.9827202558517456,0.9832854866981506,0.9993277192115784
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,30,0.9184095859527588,0.02424979768693447,1.0
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,30,0.9525146484375,0.9254249334335327,0.9193298816680908
models/model_2/weights_model_2.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,30,0.8803642988204956,0.6204028725624084,0.9086706042289734
models/model_2/weights_model_2.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,30,0.9628770351409912,0.9841068387031555,0.9780546426773071
models/model_2/weights_model_2.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,30,0.9908786416053772,0.996494472026825,0.9943447113037109
models/model_2/weights_model_2.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,30,0.8358154296875,0.7865349650382996,0.9944940805435181
models/model_2/weights_model_2.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,30,0.9541015625,0.9054707288742065,0.9619688391685486
models/model_2/weights_model_2.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,30,0.8782009482383728,0.8410137295722961,0.9609163999557495
models/model_2/weights_model_2.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,30,0.9483845829963684,0.9112145304679871,0.8729446530342102
models/model_2/weights_model_2.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,30,0.8693711757659912,0.719836413860321,0.992724597454071
models/model_2/weights_model_2.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,30,0.9435628056526184,0.9577274322509766,0.9744154214859009
models/model_2/weights_model_2.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,30,0.7637803554534912,0.6680364608764648,0.9904645085334778
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,30,0.8672621250152588,0.7528916001319885,0.9911913871765137
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,30,0.9597846269607544,0.9318686723709106,0.9735407829284668
models/model_2/weights_model_2.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,30,0.9041883945465088,0.925887942314148,0.9653604626655579
models/model_2/weights_model_2.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,30,0.9110514521598816,1.0,0.9110291004180908
models/model_2/weights_model_2.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,30,0.9589369297027588,0.9877998232841492,0.969499945640564
models/model_2/weights_model_2.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,30,0.9641994833946228,0.9664487242698669,0.9975634217262268
models/model_2/weights_model_2.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,30,0.9830119013786316,0.9999586343765259,0.9830518960952759
models/model_2/weights_model_2.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,30,0.9960869550704956,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,30,0.9454820156097412,0.00012442453589756042,0.25
models/model_2/weights_model_2.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,30,0.9778984785079956,0.9051942825317383,0.7267367243766785
models/model_2/weights_model_2.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,30,0.9805161952972412,0.910514235496521,0.7532380819320679
models/model_2/weights_model_2.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,31,0.92169189453125,0.9647557139396667,0.7544000744819641
models/model_2/weights_model_2.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,31,0.8794962763786316,0.616484522819519,0.9910236597061157
models/model_2/weights_model_2.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,31,0.9330241084098816,0.9784574508666992,0.7576520442962646
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,31,0.9455363154411316,1.0,0.9455363154411316
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,31,0.9890815019607544,0.16449765861034393,0.9844236969947815
models/model_2/weights_model_2.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,31,0.9714694619178772,0.9786208271980286,0.9920409917831421
models/model_2/weights_model_2.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,31,0.9063991904258728,0.9219215512275696,0.8914301991462708
models/model_2/weights_model_2.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,31,0.9267714023590088,0.9827224016189575,0.9294217824935913
models/model_2/weights_model_2.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,31,0.9865858554840088,0.7555969953536987,0.8202069997787476
models/model_2/weights_model_2.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,31,0.9985215663909912,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,31,0.9135945439338684,0.3986733555793762,0.9520149230957031
models/model_2/weights_model_2.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,31,0.7574734091758728,0.7529230713844299,0.994834840297699
models/model_2/weights_model_2.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,31,0.9695570468902588,0.994472861289978,0.9747877717018127
models/model_2/weights_model_2.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,31,0.9455091953277588,0.960253119468689,0.9309172034263611
models/model_2/weights_model_2.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,31,0.9733615517616272,0.9847424626350403,0.9874385595321655
models/model_2/weights_model_2.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,31,0.5304633378982544,0.47700583934783936,0.9875666499137878
models/model_2/weights_model_2.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,31,0.9857448935508728,0.994452178478241,0.5071917176246643
models/model_2/weights_model_2.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,31,0.9697062373161316,0.9970621466636658,0.9473716616630554
models/model_2/weights_model_2.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,31,0.6014811396598816,0.3893972933292389,0.9898971319198608
models/model_2/weights_model_2.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,31,0.9945814609527588,0.0023923444095999002,0.002610966097563505
models/model_2/weights_model_2.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,31,0.7317708134651184,1.0,0.7317708134651184
models/model_2/weights_model_2.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,31,0.9242824912071228,0.9545696377754211,0.8671314716339111
models/model_2/weights_model_2.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,31,0.9340074062347412,0.9581155180931091,0.9446508288383484
models/model_2/weights_model_2.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,31,0.8481852412223816,0.691447377204895,0.9914177060127258
models/model_2/weights_model_2.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,31,0.9732869267463684,0.9558847546577454,0.6126819849014282
models/model_2/weights_model_2.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,31,0.7827826738357544,0.5492597818374634,0.9921466112136841
models/model_2/weights_model_2.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,31,0.9829847812652588,0.9844260215759277,0.998405933380127
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,31,0.9197523593902588,0.02204541675746441,0.8896321058273315
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,31,0.9530571699142456,0.9252363443374634,0.9214737415313721
models/model_2/weights_model_2.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,31,0.8818698525428772,0.6211262941360474,0.9251825213432312
models/model_2/weights_model_2.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,31,0.9631618857383728,0.9837625622749329,0.97870272397995
models/model_2/weights_model_2.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,31,0.9927232265472412,0.9965009689331055,0.9961957931518555
models/model_2/weights_model_2.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,31,0.8430446982383728,0.794221043586731,0.9943461418151855
models/model_2/weights_model_2.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,31,0.9544474482536316,0.9052204489707947,0.9634622931480408
models/model_2/weights_model_2.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,31,0.8779364824295044,0.8405951261520386,0.9610269665718079
models/model_2/weights_model_2.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,31,0.9488999843597412,0.9136919379234314,0.8724151253700256
models/model_2/weights_model_2.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,31,0.8712022304534912,0.7241286635398865,0.9884329438209534
models/model_2/weights_model_2.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,31,0.9434678554534912,0.9574853777885437,0.9745637774467468
models/model_2/weights_model_2.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,31,0.7587822675704956,0.6637580990791321,0.9883183240890503
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,31,0.8669704794883728,0.7519105076789856,0.9926595091819763
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,31,0.95965576171875,0.9320798516273499,0.9729480743408203
models/model_2/weights_model_2.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,31,0.9051852822303772,0.9263070821762085,0.9661129713058472
models/model_2/weights_model_2.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,31,0.9112955927848816,1.0,0.9112733006477356
models/model_2/weights_model_2.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,31,0.9586317539215088,0.987614631652832,0.9693666100502014
models/model_2/weights_model_2.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,31,0.9650607705116272,0.966998279094696,0.9978794455528259
models/model_2/weights_model_2.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,31,0.9829643964767456,0.9999586343765259,0.9830043911933899
models/model_2/weights_model_2.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,31,0.99609375,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,31,0.9455702304840088,0.00012462612357921898,0.25
models/model_2/weights_model_2.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,31,0.9772610068321228,0.9043172001838684,0.7163379192352295
models/model_2/weights_model_2.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,31,0.9810858964920044,0.9156220555305481,0.7584859132766724
models/model_2/weights_model_2.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,32,0.9220241904258728,0.9638550877571106,0.756363570690155
models/model_2/weights_model_2.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,32,0.87744140625,0.6129765510559082,0.9870458841323853
models/model_2/weights_model_2.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,32,0.9330783486366272,0.9782041907310486,0.7580717206001282
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,32,0.93896484375,1.0,0.93896484375
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,32,0.9897596836090088,0.17353102564811707,0.9844236969947815
models/model_2/weights_model_2.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,32,0.9704861044883728,0.9778083562850952,0.9918578863143921
models/model_2/weights_model_2.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,32,0.8980238437652588,0.921372652053833,0.8740531206130981
models/model_2/weights_model_2.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,32,0.9277207851409912,0.9824886322021484,0.9307982921600342
models/model_2/weights_model_2.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,32,0.9845038652420044,0.737827718257904,0.7536003589630127
models/model_2/weights_model_2.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,32,0.9984877109527588,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,32,0.9143269658088684,0.40251481533050537,0.973095715045929
models/model_2/weights_model_2.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,32,0.7588704228401184,0.7543242573738098,0.9940280914306641
models/model_2/weights_model_2.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,32,0.9679023027420044,0.9944634437561035,0.9731228947639465
models/model_2/weights_model_2.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,32,0.9457329511642456,0.9603602290153503,0.9312654137611389
models/model_2/weights_model_2.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,32,0.9729817509651184,0.9830750823020935,0.9887649416923523
models/model_2/weights_model_2.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,32,0.5315958857536316,0.47766855359077454,0.9900343418121338
models/model_2/weights_model_2.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,32,0.9857448935508728,0.994452178478241,0.5071917176246643
models/model_2/weights_model_2.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,32,0.9660576581954956,0.9970675110816956,0.9406721591949463
models/model_2/weights_model_2.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,32,0.6039292812347412,0.3912884294986725,0.994735836982727
models/model_2/weights_model_2.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,32,0.9941474199295044,0.002074688905850053,0.002610966097563505
models/model_2/weights_model_2.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,32,0.7256537675857544,1.0,0.7256537675857544
models/model_2/weights_model_2.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,32,0.9224785566329956,0.9550047516822815,0.8623432517051697
models/model_2/weights_model_2.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,32,0.9356689453125,0.9582554697990417,0.947044312953949
models/model_2/weights_model_2.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,32,0.8464016318321228,0.6898691654205322,0.9877510666847229
models/model_2/weights_model_2.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,32,0.973388671875,0.9508116841316223,0.617957353591919
models/model_2/weights_model_2.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,32,0.7831624150276184,0.5495098829269409,0.9955599904060364
models/model_2/weights_model_2.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,32,0.9825642704963684,0.9835070967674255,0.9989326596260071
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,32,0.9174940586090088,0.023987164720892906,1.0
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,32,0.9546237587928772,0.9255049228668213,0.9267117381095886
models/model_2/weights_model_2.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,32,0.8764309287071228,0.613701581954956,0.894396960735321
models/model_2/weights_model_2.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,32,0.9613037109375,0.9838660359382629,0.9766757488250732
models/model_2/weights_model_2.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,32,0.99237060546875,0.9964997172355652,0.995841920375824
models/model_2/weights_model_2.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,32,0.8415324091911316,0.7921910881996155,0.995256245136261
models/model_2/weights_model_2.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,32,0.9538845419883728,0.9041198492050171,0.9630122184753418
models/model_2/weights_model_2.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,32,0.8777601718902588,0.8383674621582031,0.9643945693969727
models/model_2/weights_model_2.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,32,0.9461262822151184,0.9147073030471802,0.8586756587028503
models/model_2/weights_model_2.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,32,0.8699204921722412,0.7217476963996887,0.9894751906394958
models/model_2/weights_model_2.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,32,0.9442409873008728,0.9572064876556396,0.9758578538894653
models/model_2/weights_model_2.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,32,0.7607625126838684,0.6661509275436401,0.9860280752182007
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,32,0.8672349452972412,0.7522181272506714,0.9928472638130188
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,32,0.9611002802848816,0.931209146976471,0.9777887463569641
models/model_2/weights_model_2.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,32,0.9066365361213684,0.9277825355529785,0.9661526083946228
models/model_2/weights_model_2.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,32,0.9112684726715088,1.0,0.9112461805343628
models/model_2/weights_model_2.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,32,0.9570651650428772,0.988139271736145,0.9671990871429443
models/model_2/weights_model_2.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,32,0.9673393964767456,0.9678167104721069,0.9994171857833862
models/model_2/weights_model_2.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,32,0.9808417558670044,0.9999585151672363,0.9808816313743591
models/model_2/weights_model_2.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,32,0.9965413212776184,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,32,0.9451836347579956,0.00012374705693218857,0.25
models/model_2/weights_model_2.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,32,0.9777085781097412,0.9083412289619446,0.7203044891357422
models/model_2/weights_model_2.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,32,0.9803330898284912,0.918116569519043,0.7424073219299316
models/model_2/weights_model_2.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,33,0.9183146357536316,0.9650164842605591,0.7419568300247192
models/model_2/weights_model_2.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,33,0.8781535029411316,0.6143817901611328,0.9870811104774475
models/model_2/weights_model_2.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,33,0.9340142011642456,0.9775012731552124,0.7623468637466431
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,33,0.9416775107383728,1.0,0.9416775107383728
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,33,0.9891696572303772,0.1558791846036911,0.9003115296363831
models/model_2/weights_model_2.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,33,0.9679090976715088,0.9778227806091309,0.9891039729118347
models/model_2/weights_model_2.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,33,0.9026421308517456,0.9217072129249573,0.8836018443107605
models/model_2/weights_model_2.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,33,0.92730712890625,0.9827668070793152,0.9300255179405212
models/model_2/weights_model_2.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,33,0.9857652187347412,0.7486744523048401,0.7943294048309326
models/model_2/weights_model_2.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,33,0.9986436367034912,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,33,0.9095730185508728,0.3841725289821625,0.9170743227005005
models/model_2/weights_model_2.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,33,0.7587551474571228,0.7547178864479065,0.9927762150764465
models/model_2/weights_model_2.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,33,0.9680989384651184,0.9946094155311584,0.9731774926185608
models/model_2/weights_model_2.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,33,0.9452989101409912,0.9597023725509644,0.9310644865036011
models/model_2/weights_model_2.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,33,0.9694553017616272,0.9832864999771118,0.984792947769165
